,link,source,thumbnail,query,lang,country,termid
1,https://www.google.com/search?q=Infection&gl=US&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=X5zGJIfh42j8MM%252CAlk2FnSCPFl9lM%252C_%253BqYxpHtdv5UrztM%252Cb51ZA9hKYb6OaM%252C_%253BrrfUmFIh3GX1aM%252CZMWwYRMWZ3ShxM%252C_%253B-3q9JzhJVOYr8M%252C3XmscXi845XrIM%252C_%253BuPA_-6IbTY9pnM%252CnHXtLYX9V9CidM%252C_%253BOt1qVQwIj7LSMM%252CmRj8KUDcgTal2M%252C_%253B4Zd8Yfn2JZZAlM%252CzqWBR7VMdnuN1M%252C_%253B5Wgy8JRhVKsWUM%252C6-YI1hu7i51yFM%252C_%253BleBAsr9GBIBvlM%252CzYfUYRJlL9clVM%252C_%253BWi1DHbCJ9C5clM%252ClRLWxU6vfJ5w5M%252C_&usg=AI4_-kQXAXLf_yDB2Iwrza_pXXCfFhxBWw&sa=X&ved=2ahUKEwi3tP2-_Nn3AhWFPM0KHSQeDZEQ9QF6BAhPEAE#imgrc=qYxpHtdv5UrztM,https://www.verywellhealth.com/what-is-a-bacterial-infection-770565,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRusfZterQUcU68V5Tnu0Bci-qKP_idRI9Lquv1tOYTcw&s,Infection,en,US,68
2,https://www.google.com/search?q=Infection&gl=US&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=X5zGJIfh42j8MM%252CAlk2FnSCPFl9lM%252C_%253BqYxpHtdv5UrztM%252Cb51ZA9hKYb6OaM%252C_%253BrrfUmFIh3GX1aM%252CZMWwYRMWZ3ShxM%252C_%253B-3q9JzhJVOYr8M%252C3XmscXi845XrIM%252C_%253BuPA_-6IbTY9pnM%252CnHXtLYX9V9CidM%252C_%253BOt1qVQwIj7LSMM%252CmRj8KUDcgTal2M%252C_%253B4Zd8Yfn2JZZAlM%252CzqWBR7VMdnuN1M%252C_%253B5Wgy8JRhVKsWUM%252C6-YI1hu7i51yFM%252C_%253BleBAsr9GBIBvlM%252CzYfUYRJlL9clVM%252C_%253BWi1DHbCJ9C5clM%252ClRLWxU6vfJ5w5M%252C_&usg=AI4_-kQXAXLf_yDB2Iwrza_pXXCfFhxBWw&sa=X&ved=2ahUKEwi3tP2-_Nn3AhWFPM0KHSQeDZEQ9QF6BAhcEAE#imgrc=rrfUmFIh3GX1aM,https://www.timeshighereducation.com/cn/hub/qatar-university/p/investigating-infection,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRSD8v-z5DXzUvYbcng2S6bdh_09FLnYlRzlkSMswDR3A&s,Infection,en,US,68
3,https://www.google.com/search?q=Infection&gl=US&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=X5zGJIfh42j8MM%252CAlk2FnSCPFl9lM%252C_%253BqYxpHtdv5UrztM%252Cb51ZA9hKYb6OaM%252C_%253BrrfUmFIh3GX1aM%252CZMWwYRMWZ3ShxM%252C_%253B-3q9JzhJVOYr8M%252C3XmscXi845XrIM%252C_%253BuPA_-6IbTY9pnM%252CnHXtLYX9V9CidM%252C_%253BOt1qVQwIj7LSMM%252CmRj8KUDcgTal2M%252C_%253B4Zd8Yfn2JZZAlM%252CzqWBR7VMdnuN1M%252C_%253B5Wgy8JRhVKsWUM%252C6-YI1hu7i51yFM%252C_%253BleBAsr9GBIBvlM%252CzYfUYRJlL9clVM%252C_%253BWi1DHbCJ9C5clM%252ClRLWxU6vfJ5w5M%252C_&usg=AI4_-kQXAXLf_yDB2Iwrza_pXXCfFhxBWw&sa=X&ved=2ahUKEwi3tP2-_Nn3AhWFPM0KHSQeDZEQ9QF6BAhaEAE#imgrc=-3q9JzhJVOYr8M,https://www.spineuniverse.com/conditions/spinal-infection/infections-spine,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRMTcEYF-_7U0dIW9XFyOWIqleEtrMqtv2Sqn5pl0N-&s,Infection,en,US,68
4,https://www.google.com/search?q=Infection&gl=US&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=X5zGJIfh42j8MM%252CAlk2FnSCPFl9lM%252C_%253BqYxpHtdv5UrztM%252Cb51ZA9hKYb6OaM%252C_%253BrrfUmFIh3GX1aM%252CZMWwYRMWZ3ShxM%252C_%253B-3q9JzhJVOYr8M%252C3XmscXi845XrIM%252C_%253BuPA_-6IbTY9pnM%252CnHXtLYX9V9CidM%252C_%253BOt1qVQwIj7LSMM%252CmRj8KUDcgTal2M%252C_%253B4Zd8Yfn2JZZAlM%252CzqWBR7VMdnuN1M%252C_%253B5Wgy8JRhVKsWUM%252C6-YI1hu7i51yFM%252C_%253BleBAsr9GBIBvlM%252CzYfUYRJlL9clVM%252C_%253BWi1DHbCJ9C5clM%252ClRLWxU6vfJ5w5M%252C_&usg=AI4_-kQXAXLf_yDB2Iwrza_pXXCfFhxBWw&sa=X&ved=2ahUKEwi3tP2-_Nn3AhWFPM0KHSQeDZEQ9QF6BAheEAE#imgrc=uPA_-6IbTY9pnM,https://www.preventcancerinfections.org/health-tip-sheet/what-infection,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQaNclwNscxcum0pNd4MAEFe2SJFo9HJo6S9Y67uXNE&s,Infection,en,US,68
5,https://www.google.com/search?q=Infection&gl=US&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=X5zGJIfh42j8MM%252CAlk2FnSCPFl9lM%252C_%253BqYxpHtdv5UrztM%252Cb51ZA9hKYb6OaM%252C_%253BrrfUmFIh3GX1aM%252CZMWwYRMWZ3ShxM%252C_%253B-3q9JzhJVOYr8M%252C3XmscXi845XrIM%252C_%253BuPA_-6IbTY9pnM%252CnHXtLYX9V9CidM%252C_%253BOt1qVQwIj7LSMM%252CmRj8KUDcgTal2M%252C_%253B4Zd8Yfn2JZZAlM%252CzqWBR7VMdnuN1M%252C_%253B5Wgy8JRhVKsWUM%252C6-YI1hu7i51yFM%252C_%253BleBAsr9GBIBvlM%252CzYfUYRJlL9clVM%252C_%253BWi1DHbCJ9C5clM%252ClRLWxU6vfJ5w5M%252C_&usg=AI4_-kQXAXLf_yDB2Iwrza_pXXCfFhxBWw&sa=X&ved=2ahUKEwi3tP2-_Nn3AhWFPM0KHSQeDZEQ9QF6BAhhEAE#imgrc=Ot1qVQwIj7LSMM,https://www.merck.com/research-and-products/infectious-diseases/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS0YB4Pm7SPtgJuu_QuY4hGTN_oHVRK_bzdNWrQZa7WWw&s=0,Infection,en,US,68
6,https://www.google.com/search?q=Infection&gl=US&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=X5zGJIfh42j8MM%252CAlk2FnSCPFl9lM%252C_%253BqYxpHtdv5UrztM%252Cb51ZA9hKYb6OaM%252C_%253BrrfUmFIh3GX1aM%252CZMWwYRMWZ3ShxM%252C_%253B-3q9JzhJVOYr8M%252C3XmscXi845XrIM%252C_%253BuPA_-6IbTY9pnM%252CnHXtLYX9V9CidM%252C_%253BOt1qVQwIj7LSMM%252CmRj8KUDcgTal2M%252C_%253B4Zd8Yfn2JZZAlM%252CzqWBR7VMdnuN1M%252C_%253B5Wgy8JRhVKsWUM%252C6-YI1hu7i51yFM%252C_%253BleBAsr9GBIBvlM%252CzYfUYRJlL9clVM%252C_%253BWi1DHbCJ9C5clM%252ClRLWxU6vfJ5w5M%252C_&usg=AI4_-kQXAXLf_yDB2Iwrza_pXXCfFhxBWw&sa=X&ved=2ahUKEwi3tP2-_Nn3AhWFPM0KHSQeDZEQ9QF6BAhgEAE#imgrc=4Zd8Yfn2JZZAlM,https://magazine.zhermack.com/en/hygiene-en/sources-of-infection-in-surgery-pathogen-micro-organisms-that-cause-infections-in-dentistry/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS5nhx1X8xOsUMvsOzl0W-Or3PwJ70C3Z3_K4B5tF_RAg&s,Infection,en,US,68
7,https://www.google.com/search?q=Infection&gl=US&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=X5zGJIfh42j8MM%252CAlk2FnSCPFl9lM%252C_%253BqYxpHtdv5UrztM%252Cb51ZA9hKYb6OaM%252C_%253BrrfUmFIh3GX1aM%252CZMWwYRMWZ3ShxM%252C_%253B-3q9JzhJVOYr8M%252C3XmscXi845XrIM%252C_%253BuPA_-6IbTY9pnM%252CnHXtLYX9V9CidM%252C_%253BOt1qVQwIj7LSMM%252CmRj8KUDcgTal2M%252C_%253B4Zd8Yfn2JZZAlM%252CzqWBR7VMdnuN1M%252C_%253B5Wgy8JRhVKsWUM%252C6-YI1hu7i51yFM%252C_%253BleBAsr9GBIBvlM%252CzYfUYRJlL9clVM%252C_%253BWi1DHbCJ9C5clM%252ClRLWxU6vfJ5w5M%252C_&usg=AI4_-kQXAXLf_yDB2Iwrza_pXXCfFhxBWw&sa=X&ved=2ahUKEwi3tP2-_Nn3AhWFPM0KHSQeDZEQ9QF6BAhHEAE#imgrc=5Wgy8JRhVKsWUM,https://www.ernesthealth.com/2019/07/23/infection-prevention-in-hospitals/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPi0rZ2lt3_Z97zhdkh3HUGLOQVdFymYW91dWyWUXwEA&s,Infection,en,US,68
8,https://www.google.com/search?q=Infection&gl=US&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=X5zGJIfh42j8MM%252CAlk2FnSCPFl9lM%252C_%253BqYxpHtdv5UrztM%252Cb51ZA9hKYb6OaM%252C_%253BrrfUmFIh3GX1aM%252CZMWwYRMWZ3ShxM%252C_%253B-3q9JzhJVOYr8M%252C3XmscXi845XrIM%252C_%253BuPA_-6IbTY9pnM%252CnHXtLYX9V9CidM%252C_%253BOt1qVQwIj7LSMM%252CmRj8KUDcgTal2M%252C_%253B4Zd8Yfn2JZZAlM%252CzqWBR7VMdnuN1M%252C_%253B5Wgy8JRhVKsWUM%252C6-YI1hu7i51yFM%252C_%253BleBAsr9GBIBvlM%252CzYfUYRJlL9clVM%252C_%253BWi1DHbCJ9C5clM%252ClRLWxU6vfJ5w5M%252C_&usg=AI4_-kQXAXLf_yDB2Iwrza_pXXCfFhxBWw&sa=X&ved=2ahUKEwi3tP2-_Nn3AhWFPM0KHSQeDZEQ9QF6BAhDEAE#imgrc=leBAsr9GBIBvlM,https://www.infectioncontroltoday.com/view/path-sepsis-varies-bacterial-infection,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZTAw0z42HOmtsox4NEzWR-XbJbzhgzVbMvv4ExUPJdg&s,Infection,en,US,68
9,https://www.google.com/search?q=Infection&gl=US&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=X5zGJIfh42j8MM%252CAlk2FnSCPFl9lM%252C_%253BqYxpHtdv5UrztM%252Cb51ZA9hKYb6OaM%252C_%253BrrfUmFIh3GX1aM%252CZMWwYRMWZ3ShxM%252C_%253B-3q9JzhJVOYr8M%252C3XmscXi845XrIM%252C_%253BuPA_-6IbTY9pnM%252CnHXtLYX9V9CidM%252C_%253BOt1qVQwIj7LSMM%252CmRj8KUDcgTal2M%252C_%253B4Zd8Yfn2JZZAlM%252CzqWBR7VMdnuN1M%252C_%253B5Wgy8JRhVKsWUM%252C6-YI1hu7i51yFM%252C_%253BleBAsr9GBIBvlM%252CzYfUYRJlL9clVM%252C_%253BWi1DHbCJ9C5clM%252ClRLWxU6vfJ5w5M%252C_&usg=AI4_-kQXAXLf_yDB2Iwrza_pXXCfFhxBWw&sa=X&ved=2ahUKEwi3tP2-_Nn3AhWFPM0KHSQeDZEQ9QF6BAgxEAE#imgrc=Wi1DHbCJ9C5clM,https://www.webmd.com/a-to-z-guides/bacterial-and-viral-infections,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR2nUa4foFR7AWEeY6rFSd10iA6eenE1NmIlsADSKfUzA&s,Infection,en,US,68
0,https://www.google.com/search?q=Flood&gl=US&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=NvJM43VPIXgvJM%252CTPOf6UEIloAFkM%252C_%253BtgM9SlSv6mg0jM%252CgQ8b18OofQcldM%252C_%253BgVA3vAYodgLHxM%252Cv51-TbX-wlm3dM%252C_%253BtIL4UT429I6HaM%252CQ7SHztQlhhmXRM%252C_%253BJvJHHCnO7KiliM%252CXv97KncHvmPtsM%252C_%253Btab-Kb2GWxCsGM%252C8lwfetnfIWMUmM%252C_%253BBHf2ciBs76Y8zM%252C2I8tiWP5Nr2hQM%252C_%253B1Shiy84B4veaFM%252C20PPtIvNxQlbMM%252C_%253BnQEIalf9zK4POM%252CGkaCzpBrGrUTVM%252C_%253BWkzsjq31y2vRXM%252CngvILfH9lWEzuM%252C_&usg=AI4_-kR9MevVSOY3i6XBJy4JL2LfAxh6ag&sa=X&ved=2ahUKEwis7LnA_Nn3AhVjZN8KHZMkBn8Q9QF6BAg2EAE#imgrc=NvJM43VPIXgvJM,https://www.ready.gov/floods,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRAweDu4sFQykdSIdkrjBChq0BncgQDaSQo9yldmTizew&s,Flood,en,US,70
1,https://www.google.com/search?q=Flood&gl=US&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=NvJM43VPIXgvJM%252CTPOf6UEIloAFkM%252C_%253BtgM9SlSv6mg0jM%252CgQ8b18OofQcldM%252C_%253BgVA3vAYodgLHxM%252Cv51-TbX-wlm3dM%252C_%253BtIL4UT429I6HaM%252CQ7SHztQlhhmXRM%252C_%253BJvJHHCnO7KiliM%252CXv97KncHvmPtsM%252C_%253Btab-Kb2GWxCsGM%252C8lwfetnfIWMUmM%252C_%253BBHf2ciBs76Y8zM%252C2I8tiWP5Nr2hQM%252C_%253B1Shiy84B4veaFM%252C20PPtIvNxQlbMM%252C_%253BnQEIalf9zK4POM%252CGkaCzpBrGrUTVM%252C_%253BWkzsjq31y2vRXM%252CngvILfH9lWEzuM%252C_&usg=AI4_-kR9MevVSOY3i6XBJy4JL2LfAxh6ag&sa=X&ved=2ahUKEwis7LnA_Nn3AhVjZN8KHZMkBn8Q9QF6BAhIEAE#imgrc=tgM9SlSv6mg0jM,https://www.usatoday.com/story/money/2017/08/29/hurricane-harvey-houston-flood-insurance-damages-claims/611910001/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSPWu5PXonECu9Gi4-LsYXF5y_LKZ1jS9ioaPRBXlvP9g&s,Flood,en,US,70
2,https://www.google.com/search?q=Flood&gl=US&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=NvJM43VPIXgvJM%252CTPOf6UEIloAFkM%252C_%253BtgM9SlSv6mg0jM%252CgQ8b18OofQcldM%252C_%253BgVA3vAYodgLHxM%252Cv51-TbX-wlm3dM%252C_%253BtIL4UT429I6HaM%252CQ7SHztQlhhmXRM%252C_%253BJvJHHCnO7KiliM%252CXv97KncHvmPtsM%252C_%253Btab-Kb2GWxCsGM%252C8lwfetnfIWMUmM%252C_%253BBHf2ciBs76Y8zM%252C2I8tiWP5Nr2hQM%252C_%253B1Shiy84B4veaFM%252C20PPtIvNxQlbMM%252C_%253BnQEIalf9zK4POM%252CGkaCzpBrGrUTVM%252C_%253BWkzsjq31y2vRXM%252CngvILfH9lWEzuM%252C_&usg=AI4_-kR9MevVSOY3i6XBJy4JL2LfAxh6ag&sa=X&ved=2ahUKEwis7LnA_Nn3AhVjZN8KHZMkBn8Q9QF6BAhQEAE#imgrc=gVA3vAYodgLHxM,https://theconversation.com/people-couldve-prepared-for-the-floods-better-if-the-impacts-of-weather-forecasts-were-clearly-communicated-178309,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQwp8qdiq8cNF8ATL9bejw9IenaCoJiiDwdG9qIlv5kBA&s,Flood,en,US,70
3,https://www.google.com/search?q=Flood&gl=US&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=NvJM43VPIXgvJM%252CTPOf6UEIloAFkM%252C_%253BtgM9SlSv6mg0jM%252CgQ8b18OofQcldM%252C_%253BgVA3vAYodgLHxM%252Cv51-TbX-wlm3dM%252C_%253BtIL4UT429I6HaM%252CQ7SHztQlhhmXRM%252C_%253BJvJHHCnO7KiliM%252CXv97KncHvmPtsM%252C_%253Btab-Kb2GWxCsGM%252C8lwfetnfIWMUmM%252C_%253BBHf2ciBs76Y8zM%252C2I8tiWP5Nr2hQM%252C_%253B1Shiy84B4veaFM%252C20PPtIvNxQlbMM%252C_%253BnQEIalf9zK4POM%252CGkaCzpBrGrUTVM%252C_%253BWkzsjq31y2vRXM%252CngvILfH9lWEzuM%252C_&usg=AI4_-kR9MevVSOY3i6XBJy4JL2LfAxh6ag&sa=X&ved=2ahUKEwis7LnA_Nn3AhVjZN8KHZMkBn8Q9QF6BAhKEAE#imgrc=tIL4UT429I6HaM,https://www.usace.army.mil/Media/News/NewsSearch/Article/2491106/containing-the-flood-of-1996/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRsIbkvjWhCaEUPu0daPzmkpwJt9wwWuoHUvE8sMfXjuQ&s,Flood,en,US,70
4,https://www.google.com/search?q=Flood&gl=US&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=NvJM43VPIXgvJM%252CTPOf6UEIloAFkM%252C_%253BtgM9SlSv6mg0jM%252CgQ8b18OofQcldM%252C_%253BgVA3vAYodgLHxM%252Cv51-TbX-wlm3dM%252C_%253BtIL4UT429I6HaM%252CQ7SHztQlhhmXRM%252C_%253BJvJHHCnO7KiliM%252CXv97KncHvmPtsM%252C_%253Btab-Kb2GWxCsGM%252C8lwfetnfIWMUmM%252C_%253BBHf2ciBs76Y8zM%252C2I8tiWP5Nr2hQM%252C_%253B1Shiy84B4veaFM%252C20PPtIvNxQlbMM%252C_%253BnQEIalf9zK4POM%252CGkaCzpBrGrUTVM%252C_%253BWkzsjq31y2vRXM%252CngvILfH9lWEzuM%252C_&usg=AI4_-kR9MevVSOY3i6XBJy4JL2LfAxh6ag&sa=X&ved=2ahUKEwis7LnA_Nn3AhVjZN8KHZMkBn8Q9QF6BAhOEAE#imgrc=JvJHHCnO7KiliM,https://safetymanagement.eku.edu/blog/flood-basics-and-safety/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5-ZcvB48tpu_84qWbdMItRK99Xq4eJv9-IQL1U9deWA&s,Flood,en,US,70
5,https://www.google.com/search?q=Flood&gl=US&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=NvJM43VPIXgvJM%252CTPOf6UEIloAFkM%252C_%253BtgM9SlSv6mg0jM%252CgQ8b18OofQcldM%252C_%253BgVA3vAYodgLHxM%252Cv51-TbX-wlm3dM%252C_%253BtIL4UT429I6HaM%252CQ7SHztQlhhmXRM%252C_%253BJvJHHCnO7KiliM%252CXv97KncHvmPtsM%252C_%253Btab-Kb2GWxCsGM%252C8lwfetnfIWMUmM%252C_%253BBHf2ciBs76Y8zM%252C2I8tiWP5Nr2hQM%252C_%253B1Shiy84B4veaFM%252C20PPtIvNxQlbMM%252C_%253BnQEIalf9zK4POM%252CGkaCzpBrGrUTVM%252C_%253BWkzsjq31y2vRXM%252CngvILfH9lWEzuM%252C_&usg=AI4_-kR9MevVSOY3i6XBJy4JL2LfAxh6ag&sa=X&ved=2ahUKEwis7LnA_Nn3AhVjZN8KHZMkBn8Q9QF6BAhPEAE#imgrc=tab-Kb2GWxCsGM,https://www.science.org/content/article/europe-s-deadly-floods-leave-scientists-stunned,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQeUSLBggBosEBF-iCS9nCTyTs28X6nhTub6Snfuik8kg&s,Flood,en,US,70
6,https://www.google.com/search?q=Flood&gl=US&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=NvJM43VPIXgvJM%252CTPOf6UEIloAFkM%252C_%253BtgM9SlSv6mg0jM%252CgQ8b18OofQcldM%252C_%253BgVA3vAYodgLHxM%252Cv51-TbX-wlm3dM%252C_%253BtIL4UT429I6HaM%252CQ7SHztQlhhmXRM%252C_%253BJvJHHCnO7KiliM%252CXv97KncHvmPtsM%252C_%253Btab-Kb2GWxCsGM%252C8lwfetnfIWMUmM%252C_%253BBHf2ciBs76Y8zM%252C2I8tiWP5Nr2hQM%252C_%253B1Shiy84B4veaFM%252C20PPtIvNxQlbMM%252C_%253BnQEIalf9zK4POM%252CGkaCzpBrGrUTVM%252C_%253BWkzsjq31y2vRXM%252CngvILfH9lWEzuM%252C_&usg=AI4_-kR9MevVSOY3i6XBJy4JL2LfAxh6ag&sa=X&ved=2ahUKEwis7LnA_Nn3AhVjZN8KHZMkBn8Q9QF6BAhLEAE#imgrc=BHf2ciBs76Y8zM,https://www.npr.org/2021/10/14/1046106672/floods-threaten-to-shut-down-a-quarter-of-u-s-roads-and-critical-buildings,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR2FjlbuBsTqbm06IfWD0q4GfyfMZ1-JAi9Qe1plDdx&s=0,Flood,en,US,70
7,https://www.google.com/search?q=Flood&gl=US&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=NvJM43VPIXgvJM%252CTPOf6UEIloAFkM%252C_%253BtgM9SlSv6mg0jM%252CgQ8b18OofQcldM%252C_%253BgVA3vAYodgLHxM%252Cv51-TbX-wlm3dM%252C_%253BtIL4UT429I6HaM%252CQ7SHztQlhhmXRM%252C_%253BJvJHHCnO7KiliM%252CXv97KncHvmPtsM%252C_%253Btab-Kb2GWxCsGM%252C8lwfetnfIWMUmM%252C_%253BBHf2ciBs76Y8zM%252C2I8tiWP5Nr2hQM%252C_%253B1Shiy84B4veaFM%252C20PPtIvNxQlbMM%252C_%253BnQEIalf9zK4POM%252CGkaCzpBrGrUTVM%252C_%253BWkzsjq31y2vRXM%252CngvILfH9lWEzuM%252C_&usg=AI4_-kR9MevVSOY3i6XBJy4JL2LfAxh6ag&sa=X&ved=2ahUKEwis7LnA_Nn3AhVjZN8KHZMkBn8Q9QF6BAhYEAE#imgrc=1Shiy84B4veaFM,https://www.voanews.com/a/europe_german-floods-kill-least-133-search-survivors-continues/6208368.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZqpnK4-iO9jSRQoMMYsBWFBHX2bqXvyFqvtYSxEsovA&s,Flood,en,US,70
8,https://www.google.com/search?q=Flood&gl=US&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=NvJM43VPIXgvJM%252CTPOf6UEIloAFkM%252C_%253BtgM9SlSv6mg0jM%252CgQ8b18OofQcldM%252C_%253BgVA3vAYodgLHxM%252Cv51-TbX-wlm3dM%252C_%253BtIL4UT429I6HaM%252CQ7SHztQlhhmXRM%252C_%253BJvJHHCnO7KiliM%252CXv97KncHvmPtsM%252C_%253Btab-Kb2GWxCsGM%252C8lwfetnfIWMUmM%252C_%253BBHf2ciBs76Y8zM%252C2I8tiWP5Nr2hQM%252C_%253B1Shiy84B4veaFM%252C20PPtIvNxQlbMM%252C_%253BnQEIalf9zK4POM%252CGkaCzpBrGrUTVM%252C_%253BWkzsjq31y2vRXM%252CngvILfH9lWEzuM%252C_&usg=AI4_-kR9MevVSOY3i6XBJy4JL2LfAxh6ag&sa=X&ved=2ahUKEwis7LnA_Nn3AhVjZN8KHZMkBn8Q9QF6BAhJEAE#imgrc=nQEIalf9zK4POM,https://www.nbcnews.com/science/environment/flood-insurance-costs-rise-areas-deemed-lower-risk-rcna8042,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSZFIllUMdCCd04ICNXY-ojVdPyCiKqvCqbAEolIz-URA&s,Flood,en,US,70
9,https://www.google.com/search?q=Flood&gl=US&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=NvJM43VPIXgvJM%252CTPOf6UEIloAFkM%252C_%253BtgM9SlSv6mg0jM%252CgQ8b18OofQcldM%252C_%253BgVA3vAYodgLHxM%252Cv51-TbX-wlm3dM%252C_%253BtIL4UT429I6HaM%252CQ7SHztQlhhmXRM%252C_%253BJvJHHCnO7KiliM%252CXv97KncHvmPtsM%252C_%253Btab-Kb2GWxCsGM%252C8lwfetnfIWMUmM%252C_%253BBHf2ciBs76Y8zM%252C2I8tiWP5Nr2hQM%252C_%253B1Shiy84B4veaFM%252C20PPtIvNxQlbMM%252C_%253BnQEIalf9zK4POM%252CGkaCzpBrGrUTVM%252C_%253BWkzsjq31y2vRXM%252CngvILfH9lWEzuM%252C_&usg=AI4_-kR9MevVSOY3i6XBJy4JL2LfAxh6ag&sa=X&ved=2ahUKEwis7LnA_Nn3AhVjZN8KHZMkBn8Q9QF6BAhSEAE#imgrc=Wkzsjq31y2vRXM,https://cosmosmagazine.com/earth/climate/rebuilding-flood-resilience/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRvYjN6ICq2J01gtdCvpH1Rv5Ecthnh-AtppvJCm80nBw&s,Flood,en,US,70
0,https://www.google.com/search?q=Malnutrition&gl=NG&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=yhpri-kPYEEp3M%252C3GQmW41c8RWHdM%252C_%253B-JdcywGIvO0YOM%252CUir69rTOx2_afM%252C_%253BgfJcDWG0HBihUM%252Cu_QzpThhnkEvcM%252C_%253BuF9F97UBc-I6SM%252CFj5nK5wA-1wXSM%252C_%253BkXAs4sVZCOdxLM%252C3bAECDydK8TP4M%252C_%253BKGSCWmtXpOtkgM%252CdX7LRHX5To-ETM%252C_%253B9GwwUnk8-jVGNM%252CnDUtcOCE94ynTM%252C_%253B3cKw9PS7fFPk3M%252CowzUm_ugFe6Y2M%252C_%253BHAwaohleT1tRqM%252CrHf3qq0wx-kwBM%252C_%253BqZ54QQumxM4ftM%252CSMkiQUEU1G3-8M%252C_&usg=AI4_-kTPf3DJp86nHG9ILGbtf-uPflSICg&sa=X&ved=2ahUKEwjI2c_D_Nn3AhWkTN8KHefLBvYQ9QF6BAg2EAE#imgrc=yhpri-kPYEEp3M,https://en.wikipedia.org/wiki/Malnutrition,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTecTHDWMmglK_Ln1YzBoOaPw-VeIQasUP1vg44yUZ1vg&s,Malnutrition,en,NG,53
1,https://www.google.com/search?q=Malnutrition&gl=NG&hl=en&tbm=isch&source=iu&ictx=1&vet=1&fir=yhpri-kPYEEp3M%252C3GQmW41c8RWHdM%252C_%253B-JdcywGIvO0YOM%252CUir69rTOx2_afM%252C_%253BgfJcDWG0HBihUM%252Cu_QzpThhnkEvcM%252C_%253BuF9F97UBc-I6SM%252CFj5nK5wA-1wXSM%252C_%253BkXAs4sVZCOdxLM%252C3bAECDydK8TP4M%252C_%253BKGSCWmtXpOtkgM%252CdX7LRHX5To-ETM%252C_%253B9GwwUnk8-jVGNM%252CnDUtcOCE94ynTM%252C_%253B3cKw9PS7fFPk3M%252CowzUm_ugFe6Y2M%252C_%253BHAwaohleT1tRqM%252CrHf3qq0wx-kwBM%252C_%253BqZ54QQumxM4ftM%252CSMkiQUEU1G3-8M%252C_&usg=AI4_-kTPf3DJp86nHG9ILGbtf-uPflSICg&sa=X&ved=2ahUKEwjI2c_D_Nn3AhWkTN8KHefLBvYQ9QF6BAhbEAE#imgrc=-JdcywGIvO0YOM,https://emedicine.medscape.com/article/1104623-overview,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQV1617Hq0Cy2qE9iXvmVLBGD_6kBizqeCh9OYTs15I&s,Malnutrition,en,NG,53
